ID,Type,Name,Count
8618,N,Sony,11
8619,B,Camera,3
8620,A,Python,11
8621,A,Fantacy,14
8622,-,Python,3000000
8623,N,Openmpi,1
8624,N,Sony,12
8625,C,Python,6
8626,N,Free,66351737
8627,-,Apple,1
8628,C,Camera,6
8629,C,Fantacy,6
8630,N,Free,2
8631,B,Camera,2
8632,A,Openmpi,66351737
8633,C,Fantacy,12
8634,-,Python,2
8635,C,Photo,10
8636,B,Fantacy,2
8637,-,Camera,6
8638,C,Free,11
8639,-,Free,23912
8640,A,Camera,14
8641,-,Doll,1092109
8642,-,Photo,12
8643,-,Free,6
8644,C,Sony,66351737
8645,N,Fantacy,3
8646,B,Doll,1
8647,C,Camera,1
8648,B,Openmpi,12
8649,C,Doll,14
8650,N,Sony,1
8651,N,Free,5
8652,A,Photo,1
8653,-,Sony,8
8654,N,Doll,3
8655,B,Openmpi,37298
8656,N,Book,3000000
8657,C,Camera,66351737
8658,N,Sony,11
8659,C,Fantacy,3000000
8660,-,Camera,7
8661,-,Photo,66351737
8662,-,Fantacy,7
8663,B,Apple,15
8664,-,Openmpi,1
8665,B,Fantacy,1
8666,A,Camera,13
8667,A,Python,13
8668,A,Free,66351737
8669,N,Sony,3000000
8670,A,Python,15
8671,A,Book,15
8672,N,Apple,1
8673,N,Free,2
8674,C,Camera,9
8675,C,Apple,3000000
8676,N,Sony,9
8677,-,Apple,37298
8678,-,Doll,37298
8679,-,Camera,12
8680,A,Free,5
8681,-,Python,5
8682,-,Sony,1
8683,C,Photo,3
8684,A,Python,12
8685,A,Sony,8
8686,-,Book,8
8687,B,Apple,11
8688,B,Python,37298
8689,C,Openmpi,4
8690,-,Photo,1
8691,B,Camera,11
8692,C,Camera,23912
8693,B,Fantacy,10
8694,A,Openmpi,8
8695,C,Apple,3000000
8696,-,Camera,10
8697,C,Doll,7
8698,B,Sony,15
8699,A,Fantacy,2
8700,B,Apple,23912
8701,B,Photo,5
8702,-,Openmpi,23912
8703,N,Photo,1092109
8704,-,Free,3
8705,C,Sony,1092109
8706,N,Photo,11
8707,B,Free,1
8708,N,Free,9
8709,B,Book,14
8710,-,Sony,7
8711,-,Photo,4
8712,N,Sony,23912
8713,N,Doll,37298
8714,B,Photo,11
8715,B,Camera,5
8716,-,Photo,11
8717,B,Doll,1
8718,-,Sony,6
8719,A,Sony,4
8720,C,Book,15
8721,N,Python,10
8722,N,Openmpi,12
8723,B,Camera,8
8724,B,Python,13
8725,N,Book,2
8726,B,Doll,66351737
8727,-,Apple,9
8728,N,Book,5
8729,C,Sony,10
8730,C,Camera,9
8731,N,Free,3
8732,B,Camera,1
8733,-,Fantacy,8
8734,C,Fantacy,5
8735,A,Sony,14
8736,-,Fantacy,4
8737,-,Fantacy,13
8738,B,Python,15
8739,B,Python,11
8740,A,Photo,2
8741,N,Photo,5
8742,-,Sony,2
8743,C,Free,3000000
8744,B,Doll,9
8745,A,Photo,3
8746,A,Photo,6
8747,B,Openmpi,1
8748,N,Free,23912
8749,-,Python,11
8750,-,Photo,1092109
8751,B,Camera,9
8752,-,Doll,4
8753,B,Camera,9
8754,C,Python,4
8755,A,Book,3
8756,A,Sony,3000000
8757,N,Doll,3000000
8758,-,Doll,10
8759,N,Camera,37298
8760,N,Doll,12
8761,N,Free,13
8762,B,Sony,3000000
8763,A,Openmpi,11
8764,N,Book,2
8765,-,Apple,4
8766,B,Doll,11
8767,N,Sony,15
8768,N,Apple,8
8769,C,Python,1
8770,C,Free,7
8771,-,Openmpi,5
8772,N,Doll,37298
8773,A,Doll,3000000
8774,-,Free,5
8775,C,Python,23912
8776,B,Book,3
8777,A,Openmpi,7
8778,C,Fantacy,10
8779,A,Apple,23912
8780,C,Doll,9
8781,B,Camera,1092109
8782,A,Camera,7
8783,N,Apple,7
8784,B,Camera,7
8785,-,Apple,1092109
8786,B,Openmpi,37298
8787,A,Apple,9
8788,C,Sony,6
8789,-,Doll,14
8790,C,Photo,11
8791,-,Fantacy,10
8792,C,Doll,12
8793,A,Python,12
8794,-,Camera,23912
8795,C,Camera,9
8796,C,Openmpi,8
8797,B,Sony,9
8798,C,Apple,11
8799,-,Photo,13
8800,A,Python,14
8801,N,Doll,37298
8802,C,Free,37298
8803,-,Openmpi,1
8804,-,Free,4
8805,B,Photo,6
8806,-,Sony,11
8807,N,Sony,23912
8808,B,Doll,5
8809,-,Apple,1092109
8810,A,Camera,8
8811,A,Python,37298
8812,B,Python,6
8813,B,Book,15
8814,A,Fantacy,3000000
8815,A,Book,66351737
8816,A,Fantacy,12
8817,-,Doll,11
8818,B,Openmpi,3000000
8819,N,Sony,3000000
8820,N,Apple,7
8821,N,Book,5
8822,-,Python,6
8823,B,Book,1092109
8824,N,Photo,66351737
8825,C,Openmpi,1
8826,N,Apple,14
8827,A,Python,1092109
8828,B,Book,1092109
8829,C,Openmpi,6
8830,B,Camera,8
8831,-,Camera,1
8832,C,Photo,11
8833,C,Book,10
8834,A,Free,7
8835,C,Sony,15
8836,A,Fantacy,13
8837,B,Apple,3000000
8838,B,Sony,1
8839,A,Openmpi,7
8840,C,Photo,12
8841,A,Python,3
8842,B,Openmpi,4
8843,A,Book,6
8844,-,Apple,5
8845,C,Doll,5
8846,C,Apple,6
8847,A,Camera,3
8848,B,Doll,12
8849,A,Apple,37298
8850,B,Sony,1
8851,N,Camera,5
8852,N,Fantacy,15
8853,-,Apple,13
8854,-,Doll,3
8855,A,Fantacy,66351737
8856,C,Photo,3000000
8857,-,Sony,23912
8858,B,Doll,8
8859,N,Sony,12
8860,A,Book,10
8861,A,Camera,66351737
8862,-,Book,37298
8863,C,Openmpi,10
8864,N,Photo,23912
8865,C,Fantacy,6
8866,N,Book,4
8867,C,Apple,15
8868,C,Fantacy,11
8869,C,Apple,23912
8870,C,Fantacy,6
8871,N,Free,10
8872,-,Doll,13
8873,C,Free,23912
8874,A,Sony,23912
8875,-,Openmpi,12
8876,B,Fantacy,66351737
8877,N,Doll,1092109
8878,N,Sony,3000000
8879,A,Camera,13
8880,A,Photo,8
8881,N,Apple,14
8882,N,Book,4
8883,C,Fantacy,11
8884,A,Openmpi,14
8885,C,Openmpi,7
8886,N,Doll,15
8887,N,Python,10
8888,C,Free,13
8889,C,Photo,7
8890,A,Openmpi,37298
8891,B,Photo,6
8892,A,Doll,2
8893,C,Doll,3000000
8894,B,Sony,7
8895,A,Camera,15
8896,A,Photo,9
8897,N,Sony,1
8898,N,Free,23912
8899,A,Doll,1092109
8900,A,Camera,10
8901,-,Book,2
8902,C,Python,10
8903,A,Openmpi,1
8904,-,Doll,11
8905,-,Fantacy,15
8906,A,Openmpi,7
8907,C,Openmpi,10
8908,-,Openmpi,11
8909,-,Openmpi,6
8910,N,Camera,7
8911,N,Photo,5
8912,-,Doll,15
8913,B,Free,15
8914,B,Doll,3000000
8915,C,Python,3000000
8916,N,Doll,7
8917,C,Doll,13
8918,-,Photo,1
8919,B,Python,2
8920,-,Book,2
8921,N,Camera,37298
8922,C,Python,3
8923,N,Openmpi,15
8924,C,Fantacy,3000000
8925,A,Fantacy,12
8926,N,Photo,12
8927,A,Book,1
8928,-,Sony,8
8929,N,Doll,10
8930,C,Book,37298
8931,N,Free,23912
8932,-,Book,14
8933,-,Doll,15
8934,N,Openmpi,13
8935,B,Openmpi,3
8936,N,Doll,5
8937,B,Openmpi,12
8938,C,Fantacy,1092109
8939,C,Camera,37298
8940,B,Doll,9
8941,B,Free,37298
8942,A,Book,4
8943,N,Openmpi,9
8944,C,Python,12
8945,B,Doll,2
8946,A,Openmpi,12
8947,N,Photo,13
8948,C,Free,1
8949,N,Photo,5
8950,N,Free,13
8951,C,Free,14
8952,N,Python,3
8953,-,Photo,1
8954,B,Apple,3000000
8955,C,Camera,7
8956,B,Fantacy,7
8957,N,Photo,13
8958,A,Openmpi,8
8959,A,Python,3000000
8960,C,Python,6
8961,A,Camera,3000000
8962,C,Book,3000000
8963,C,Sony,5
8964,N,Sony,37298
8965,B,Photo,66351737
8966,A,Sony,10
8967,N,Fantacy,2
8968,C,Python,4
8969,-,Camera,37298
8970,-,Free,2
8971,N,Photo,6
8972,N,Photo,6
8973,C,Free,37298
8974,-,Photo,6
8975,-,Doll,66351737
8976,C,Free,3000000
8977,-,Apple,6
8978,A,Python,1
8979,-,Photo,1092109
8980,B,Free,4
8981,C,Python,1
8982,C,Fantacy,7
8983,N,Free,6
8984,A,Fantacy,66351737
8985,C,Photo,4
8986,B,Doll,23912
8987,B,Camera,66351737
8988,-,Doll,37298
8989,-,Doll,1092109
8990,N,Fantacy,13
8991,N,Openmpi,6
8992,N,Photo,8
8993,B,Fantacy,1
8994,B,Camera,23912
8995,N,Apple,14
8996,B,Fantacy,6
8997,N,Openmpi,3000000
8998,N,Book,14
8999,-,Free,4
9000,-,Fantacy,5
9001,B,Camera,15
9002,B,Book,66351737
9003,A,Sony,3000000
9004,-,Doll,1092109
9005,B,Python,15
9006,C,Free,13
9007,B,Apple,6
9008,A,Free,1092109
9009,C,Openmpi,37298
9010,B,Fantacy,37298
9011,A,Doll,3
9012,N,Camera,4
9013,B,Openmpi,15
9014,N,Sony,8
9015,B,Free,3000000
9016,B,Python,8
9017,-,Camera,1
9018,A,Camera,66351737
9019,B,Python,11
9020,-,Python,11
9021,C,Book,7
9022,A,Openmpi,11
9023,N,Photo,3
9024,-,Free,1092109
9025,N,Photo,15
9026,A,Fantacy,14
9027,B,Book,9
9028,B,Camera,13
9029,N,Photo,10
9030,N,Book,6
9031,N,Free,9
9032,B,Photo,13
9033,C,Free,1092109
9034,N,Openmpi,8
9035,-,Camera,12
9036,C,Free,1092109
9037,A,Photo,7
9038,B,Apple,2
9039,N,Apple,11
9040,C,Sony,37298
9041,B,Sony,66351737
9042,B,Openmpi,6
9043,C,Sony,7
9044,C,Free,14
9045,B,Photo,7
9046,A,Apple,9
9047,A,Free,14
9048,A,Fantacy,2
9049,C,Book,2
9050,B,Apple,2
9051,A,Doll,12
9052,C,Sony,3000000
9053,A,Photo,13
9054,N,Python,4
9055,B,Book,10
9056,A,Camera,3000000
9057,-,Doll,23912
9058,A,Book,15
9059,A,Photo,5
9060,C,Openmpi,8
9061,C,Sony,13
9062,N,Book,37298
9063,C,Camera,4
9064,N,Python,7
9065,A,Fantacy,3000000
9066,N,Openmpi,3
9067,-,Photo,2
9068,B,Photo,15
9069,N,Free,37298
9070,C,Apple,2
9071,B,Apple,6
9072,A,Apple,10
9073,B,Photo,37298
9074,C,Doll,1092109
9075,N,Openmpi,6
9076,C,Free,9
9077,N,Free,1
9078,N,Sony,4
9079,-,Sony,8
9080,C,Python,11
9081,-,Openmpi,7
9082,N,Sony,66351737
9083,-,Book,5
9084,C,Apple,8
9085,-,Photo,2
9086,-,Photo,9
9087,B,Python,2
9088,A,Photo,66351737
9089,A,Free,12
9090,N,Photo,9
9091,A,Fantacy,14
9092,B,Sony,3000000
9093,C,Sony,5
9094,B,Python,1
9095,B,Free,7
9096,A,Sony,3
9097,B,Camera,6
9098,B,Fantacy,15
9099,B,Openmpi,13
9100,-,Apple,2
9101,C,Fantacy,14
9102,C,Free,12
9103,N,Sony,66351737
9104,A,Photo,8
9105,N,Sony,8
9106,B,Python,23912
9107,N,Free,14
9108,-,Python,1092109
9109,-,Free,4
9110,A,Sony,8
9111,-,Free,13
9112,A,Book,1092109
9113,-,Fantacy,1
9114,N,Apple,14
9115,-,Book,10
9116,A,Free,10
9117,C,Sony,66351737
9118,C,Photo,13
9119,A,Openmpi,12
9120,-,Fantacy,1
9121,-,Doll,1
9122,B,Doll,3000000
9123,A,Doll,5
9124,-,Camera,11
9125,A,Free,5
9126,C,Photo,2
9127,C,Free,11
9128,B,Free,12
9129,B,Camera,11
9130,A,Doll,6
9131,N,Fantacy,9
9132,B,Python,2
9133,N,Python,23912
9134,-,Apple,3
9135,-,Apple,15
9136,-,Openmpi,7
9137,-,Openmpi,11
9138,-,Openmpi,8
9139,N,Doll,3000000
9140,N,Photo,37298
9141,-,Openmpi,4
9142,A,Sony,4
9143,-,Openmpi,2
9144,-,Camera,12
9145,C,Sony,14
9146,B,Book,10
9147,B,Photo,9
9148,N,Camera,5
9149,N,Free,4
9150,N,Fantacy,5
9151,B,Book,11
9152,B,Free,23912
9153,-,Camera,1
9154,C,Doll,15
9155,A,Fantacy,9
9156,C,Apple,12
9157,A,Photo,6
9158,-,Fantacy,5
9159,N,Photo,3
9160,-,Photo,3000000
9161,B,Apple,1092109
9162,N,Apple,2
9163,-,Sony,14
9164,B,Apple,2
9165,A,Fantacy,9
9166,B,Camera,13
9167,A,Python,13
9168,C,Doll,66351737
9169,-,Doll,3
9170,N,Camera,3000000
9171,-,Openmpi,5
9172,N,Openmpi,11
9173,A,Python,12
9174,B,Photo,10
9175,N,Doll,3
9176,-,Python,10
9177,A,Doll,11
9178,N,Photo,15
9179,A,Apple,11
9180,C,Python,66351737
9181,N,Photo,23912
9182,A,Camera,66351737
9183,C,Camera,2
9184,A,Book,3000000
9185,-,Openmpi,12
9186,A,Doll,9
9187,B,Sony,7
9188,C,Python,23912
9189,B,Openmpi,6
9190,A,Book,10
9191,A,Book,12
9192,A,Camera,8
9193,N,Apple,4
9194,-,Apple,66351737
9195,A,Apple,6
9196,C,Fantacy,2
9197,N,Fantacy,3000000
9198,-,Book,6
9199,-,Sony,3000000
9200,C,Photo,3
9201,B,Openmpi,66351737
9202,A,Python,14
9203,A,Photo,14
9204,N,Free,12
9205,A,Sony,10
9206,-,Python,9
9207,A,Doll,12
9208,B,Free,66351737
9209,N,Sony,15
9210,N,Python,6
9211,A,Doll,66351737
9212,N,Doll,15
9213,C,Book,13
9214,N,Doll,6
9215,A,Camera,3000000
9216,C,Openmpi,7
9217,A,Doll,11
9218,-,Free,23912
9219,A,Fantacy,37298
9220,C,Book,2
9221,A,Doll,10
9222,A,Apple,11
9223,B,Sony,6
9224,C,Book,13
9225,A,Book,3000000
9226,N,Free,1092109
9227,B,Sony,8
9228,C,Apple,66351737
9229,-,Photo,13
9230,-,Apple,7
9231,A,Openmpi,9
9232,C,Camera,14
9233,N,Fantacy,11
9234,N,Openmpi,15
9235,A,Openmpi,9
9236,C,Book,4
9237,C,Photo,6
9238,C,Sony,10
9239,B,Book,9
9240,C,Fantacy,6
9241,C,Doll,11
9242,N,Doll,3
9243,B,Doll,9
9244,N,Free,10
9245,A,Python,11
9246,B,Fantacy,7
9247,N,Fantacy,4
9248,-,Camera,5
9249,A,Openmpi,10
9250,N,Free,4
9251,-,Book,13
9252,B,Fantacy,37298
9253,N,Apple,9
9254,N,Openmpi,8
9255,N,Doll,23912
9256,C,Book,10
9257,N,Openmpi,12
9258,B,Photo,5
9259,N,Python,1092109
9260,B,Apple,6
9261,A,Fantacy,11
9262,N,Python,10
9263,A,Apple,2
9264,A,Sony,3
9265,-,Book,9
9266,A,Camera,13
9267,C,Python,4
9268,N,Openmpi,12
9269,B,Free,3
9270,-,Apple,3
9271,C,Camera,5
9272,-,Doll,13
9273,B,Photo,37298
9274,B,Camera,37298
9275,A,Camera,10
9276,N,Free,15
9277,A,Openmpi,37298
9278,B,Python,2
9279,-,Openmpi,66351737
9280,N,Python,6
9281,B,Book,7
9282,B,Book,11
9283,N,Fantacy,1
9284,A,Camera,66351737
9285,N,Openmpi,23912
9286,C,Doll,1092109
9287,N,Python,3
9288,N,Camera,15
9289,N,Apple,66351737
9290,-,Fantacy,8
9291,-,Doll,66351737
9292,A,Openmpi,3000000
9293,-,Free,3000000
9294,N,Python,1
9295,C,Photo,4
9296,N,Sony,4
9297,N,Apple,1092109
9298,B,Python,13
9299,-,Openmpi,9
9300,B,Apple,8
9301,-,Camera,12
9302,B,Sony,66351737
9303,C,Sony,1092109
9304,N,Doll,37298
9305,-,Photo,15
9306,A,Photo,1
9307,B,Fantacy,6
9308,-,Apple,37298
9309,N,Openmpi,3
9310,-,Fantacy,5
9311,-,Fantacy,13
9312,A,Photo,6
9313,C,Free,1092109
9314,A,Photo,9
9315,N,Free,1092109
9316,N,Apple,11
9317,-,Photo,3
9318,C,Apple,1
9319,A,Openmpi,4
9320,A,Camera,3000000
9321,B,Fantacy,8
9322,-,Apple,15
9323,N,Fantacy,7
9324,C,Sony,4
9325,B,Doll,66351737
9326,-,Python,5
9327,B,Apple,9
9328,A,Book,5
9329,-,Openmpi,12
9330,A,Python,11
9331,N,Book,9
9332,B,Photo,10
9333,A,Doll,23912
9334,-,Photo,15
9335,C,Fantacy,11
9336,B,Free,9
9337,-,Free,7
9338,-,Photo,23912
9339,N,Book,2
9340,N,Book,9
9341,B,Book,1092109
9342,-,Camera,5
9343,B,Python,12
9344,N,Free,2
9345,N,Book,37298
9346,-,Sony,3000000
9347,-,Python,1
9348,-,Book,10
9349,-,Sony,23912
9350,A,Free,23912
9351,B,Camera,10
9352,-,Doll,66351737
9353,-,Python,3
9354,A,Openmpi,23912
9355,B,Fantacy,12
9356,N,Book,3
9357,B,Photo,11
9358,-,Camera,1092109
9359,B,Photo,3000000
9360,N,Book,7
9361,B,Fantacy,3000000
9362,C,Camera,8
9363,B,Book,4
9364,-,Python,2
9365,N,Camera,2
9366,A,Openmpi,1092109
9367,-,Doll,8
9368,C,Python,12
9369,N,Photo,3
9370,-,Book,4
9371,C,Doll,5
9372,A,Fantacy,3000000
9373,N,Doll,9
9374,A,Photo,10
9375,N,Photo,13
9376,C,Camera,23912
9377,A,Fantacy,3000000
9378,B,Camera,12
9379,A,Free,7
9380,C,Openmpi,8
9381,B,Free,37298
9382,N,Python,3
9383,C,Fantacy,5
9384,A,Fantacy,6
9385,B,Python,10
9386,C,Openmpi,9
9387,N,Photo,11
9388,B,Book,12
9389,C,Photo,10
9390,N,Apple,10
9391,C,Camera,11
9392,N,Python,9
9393,-,Doll,15
9394,C,Free,15
9395,B,Python,3
9396,-,Doll,10
9397,C,Book,2
9398,B,Apple,23912
9399,-,Python,23912
9400,C,Doll,13
9401,C,Book,5
9402,N,Doll,3
9403,B,Doll,5
9404,C,Book,3
9405,B,Free,6
9406,B,Fantacy,3
9407,C,Python,23912
9408,N,Python,1092109
9409,-,Photo,6
9410,B,Python,2
9411,B,Book,3
9412,B,Book,23912
9413,N,Fantacy,14
9414,A,Python,6
9415,-,Sony,4
9416,-,Fantacy,3000000
9417,A,Python,1092109
9418,B,Photo,7
9419,N,Apple,5
9420,C,Free,13
9421,-,Python,15
9422,B,Camera,1
9423,A,Camera,8
9424,A,Openmpi,1
9425,C,Doll,3000000
9426,A,Free,2
9427,A,Camera,66351737
9428,N,Openmpi,37298
9429,A,Sony,5
9430,C,Doll,9
9431,-,Openmpi,3000000
9432,B,Python,23912
9433,-,Book,3000000
9434,N,Sony,7
9435,A,Book,3
9436,B,Python,1092109
9437,A,Openmpi,1092109
9438,B,Doll,1
9439,A,Openmpi,15
9440,-,Python,37298
9441,-,Sony,6
9442,N,Camera,14
9443,B,Photo,15
9444,A,Photo,12
9445,A,Book,8
9446,-,Photo,2
9447,N,Camera,6
9448,B,Free,23912
9449,N,Python,10
9450,A,Apple,13
9451,N,Fantacy,8
9452,-,Apple,11
9453,-,Openmpi,14
9454,C,Apple,3000000
9455,B,Free,13
9456,-,Doll,23912
9457,-,Apple,3
9458,-,Book,8
9459,C,Photo,8
9460,N,Camera,12
9461,C,Sony,12
9462,C,Python,11
9463,C,Fantacy,8
9464,C,Fantacy,37298
9465,B,Sony,1
9466,-,Sony,4
9467,A,Openmpi,8
9468,N,Free,6
9469,N,Sony,4
9470,A,Apple,10
9471,-,Book,5
9472,N,Doll,15
9473,A,Book,11
9474,N,Python,2
9475,C,Openmpi,2
9476,A,Doll,3000000
9477,A,Photo,12
9478,N,Doll,23912
9479,B,Apple,23912
9480,N,Camera,23912
9481,N,Camera,13
9482,-,Fantacy,23912
9483,N,Apple,7
9484,C,Apple,14
9485,A,Openmpi,9
9486,N,Photo,66351737
9487,N,Openmpi,13
9488,B,Doll,7
9489,B,Python,7
9490,C,Sony,15
9491,A,Doll,3000000
9492,C,Camera,4
9493,B,Python,12
9494,A,Photo,3
9495,A,Sony,2
9496,-,Free,3000000
9497,C,Photo,7
9498,B,Free,9
9499,A,Apple,13
9500,B,Apple,9
9501,A,Python,15
9502,B,Free,14
9503,C,Python,9
9504,C,Camera,11
9505,C,Camera,8
9506,C,Openmpi,10
9507,-,Book,4
9508,C,Python,9
9509,-,Openmpi,3000000
9510,B,Fantacy,10
9511,B,Python,8
9512,A,Book,3000000
9513,N,Apple,11
9514,A,Python,11
9515,C,Book,1
9516,B,Openmpi,66351737
9517,-,Openmpi,9
9518,B,Photo,13
9519,C,Photo,1
9520,N,Sony,10
9521,-,Free,3
9522,C,Camera,13
9523,-,Apple,11
9524,N,Apple,14
9525,-,Camera,15
9526,A,Photo,13
9527,A,Free,1092109
9528,A,Apple,9
9529,-,Book,3000000
9530,A,Free,1
9531,B,Book,1092109
9532,-,Photo,15
9533,C,Openmpi,37298
9534,N,Apple,9
9535,-,Sony,9
9536,C,Openmpi,23912
9537,C,Camera,12
9538,A,Doll,37298
9539,-,Fantacy,4
9540,N,Openmpi,12
9541,B,Camera,7
9542,-,Sony,15
9543,B,Doll,4
9544,-,Apple,23912
9545,A,Doll,10
9546,-,Photo,7
9547,B,Fantacy,10
9548,N,Photo,14
9549,B,Python,23912
9550,N,Camera,4
9551,C,Doll,11
9552,-,Book,23912
9553,A,Sony,10
9554,A,Photo,37298
9555,B,Sony,14
9556,N,Book,2
9557,N,Camera,6
9558,-,Doll,14
9559,-,Camera,3000000
9560,B,Sony,2
9561,-,Photo,7
9562,A,Photo,1
9563,A,Sony,8
9564,C,Openmpi,6
9565,-,Doll,1
9566,B,Apple,11
9567,-,Camera,6
9568,N,Camera,23912
9569,-,Apple,14
9570,-,Python,11
9571,-,Camera,1
9572,-,Free,2
9573,N,Apple,4
9574,B,Openmpi,7
9575,-,Book,3000000
9576,C,Camera,11
9577,A,Sony,37298
9578,N,Apple,6
9579,B,Photo,12
9580,-,Photo,66351737
9581,B,Python,37298
9582,A,Apple,6
9583,N,Photo,1092109
9584,C,Photo,2
9585,A,Sony,14
9586,C,Camera,3000000
9587,C,Apple,37298
9588,N,Python,3000000
9589,N,Camera,7
9590,N,Apple,2
9591,N,Fantacy,15
9592,B,Python,2
9593,C,Apple,8
9594,-,Book,3
9595,C,Openmpi,2
9596,C,Photo,1
9597,N,Book,1
9598,C,Openmpi,13
9599,C,Openmpi,3
9600,-,Apple,12
9601,N,Fantacy,7
9602,N,Sony,4
9603,A,Sony,7
9604,-,Openmpi,12
9605,B,Book,12
9606,N,Apple,11
9607,C,Free,14
9608,C,Free,15
9609,B,Camera,4
9610,A,Doll,3000000
9611,B,Sony,3000000
9612,-,Openmpi,1092109
9613,-,Photo,15
9614,N,Openmpi,6
9615,B,Fantacy,9
9616,A,Apple,10
9617,C,Fantacy,37298
9618,C,Doll,15
9619,N,Photo,1092109
9620,A,Photo,37298
9621,A,Photo,12
9622,B,Doll,6
9623,B,Fantacy,4
9624,-,Sony,3
9625,C,Python,2
9626,N,Photo,23912
9627,B,Doll,6
9628,B,Photo,37298
9629,-,Free,9
9630,B,Free,11
9631,A,Book,12
9632,B,Sony,6
9633,A,Apple,15
9634,C,Free,66351737
9635,N,Sony,23912
9636,N,Python,7
9637,A,Book,5
9638,A,Openmpi,23912
9639,A,Python,9
9640,-,Camera,10
9641,C,Python,2
9642,N,Sony,7
9643,A,Apple,9
9644,B,Photo,7
9645,A,Doll,7
9646,C,Openmpi,8
9647,-,Python,66351737
9648,C,Openmpi,2
9649,N,Doll,3000000
9650,-,Photo,1
9651,B,Book,14
9652,A,Book,3000000
9653,B,Camera,8
9654,A,Photo,4
9655,-,Photo,4
9656,A,Free,1
9657,B,Python,5
9658,-,Free,12
9659,C,Free,5
9660,C,Fantacy,3
9661,C,Free,9
9662,A,Fantacy,6
9663,N,Free,1
9664,N,Book,23912
9665,C,Camera,15
9666,-,Sony,37298
9667,-,Python,3000000
9668,N,Sony,9
9669,C,Python,3
9670,-,Fantacy,37298
9671,C,Apple,10
9672,B,Camera,23912
9673,C,Python,13
9674,B,Openmpi,4
9675,C,Apple,2
9676,C,Free,5
9677,C,Doll,5
9678,N,Openmpi,23912
9679,-,Python,5
9680,A,Apple,3
9681,C,Book,4
9682,C,Python,12
9683,A,Fantacy,11
9684,A,Fantacy,4
9685,A,Sony,7
9686,-,Free,7
9687,C,Book,1092109
9688,A,Openmpi,7
9689,B,Fantacy,9
9690,B,Camera,23912
9691,-,Fantacy,14
9692,-,Openmpi,8
9693,A,Openmpi,9
9694,N,Apple,14
9695,C,Apple,7
9696,B,Camera,23912
9697,B,Openmpi,1092109
9698,C,Book,37298
9699,A,Openmpi,9
9700,-,Camera,14
9701,-,Apple,5
9702,B,Free,23912
9703,B,Free,4
9704,C,Openmpi,15
9705,-,Sony,11
9706,-,Sony,1092109
9707,-,Free,23912
9708,B,Book,7
9709,B,Python,12
9710,B,Sony,7
9711,N,Book,7
9712,-,Doll,1092109
9713,C,Fantacy,5
9714,A,Doll,1092109
9715,B,Free,37298
9716,A,Apple,12
9717,-,Fantacy,3000000
9718,B,Sony,3000000
9719,B,Openmpi,23912
9720,A,Fantacy,7
9721,A,Openmpi,1092109
9722,A,Openmpi,4
9723,A,Photo,4
9724,C,Fantacy,9
9725,N,Sony,3000000
9726,C,Book,37298
9727,C,Camera,5
9728,N,Openmpi,6
9729,-,Apple,9
9730,-,Photo,12
9731,B,Free,66351737
9732,N,Python,6
9733,-,Openmpi,13
9734,N,Doll,14
9735,C,Apple,1092109
9736,A,Camera,9
9737,C,Doll,3
9738,A,Sony,37298
9739,C,Free,15
9740,A,Free,7
9741,A,Openmpi,4
9742,-,Doll,23912
9743,A,Apple,1
9744,B,Photo,15
9745,N,Sony,11
9746,B,Book,3000000
9747,-,Doll,15
9748,C,Photo,23912
9749,C,Photo,13
9750,C,Camera,37298
9751,C,Free,12
9752,A,Apple,8
9753,B,Book,2
9754,A,Free,3
9755,B,Apple,10
9756,B,Python,5
9757,B,Photo,23912
9758,B,Fantacy,6
9759,-,Apple,1092109
9760,A,Photo,12
9761,N,Openmpi,5
9762,C,Free,37298
9763,C,Python,3000000
9764,C,Book,7
9765,C,Book,6
9766,C,Openmpi,15
9767,A,Photo,9
9768,N,Photo,23912
9769,C,Apple,15
9770,N,Camera,9
9771,C,Python,5
9772,-,Book,3000000
9773,C,Openmpi,66351737
9774,C,Camera,9
9775,A,Python,37298
9776,N,Openmpi,23912
9777,C,Openmpi,7
9778,B,Free,3000000
9779,N,Doll,11
9780,A,Photo,11
9781,-,Book,4
9782,-,Python,2
9783,C,Apple,23912
9784,N,Photo,1092109
9785,-,Apple,9
9786,B,Photo,37298
9787,B,Python,66351737
9788,A,Photo,1092109
9789,C,Camera,4
9790,C,Fantacy,1
9791,C,Sony,12
9792,B,Python,10
9793,C,Doll,66351737
9794,C,Photo,6
9795,-,Book,3
9796,C,Python,2
9797,B,Doll,37298
9798,B,Fantacy,14
9799,A,Sony,10
9800,N,Fantacy,10
9801,C,Doll,5
9802,B,Photo,7
9803,A,Free,1
9804,-,Sony,8
9805,-,Sony,15
9806,A,Book,14
9807,C,Book,4
9808,A,Free,8
9809,-,Openmpi,10
9810,B,Apple,1
9811,B,Fantacy,2
9812,N,Sony,66351737
9813,A,Apple,7
9814,C,Camera,5
9815,C,Book,7
9816,-,Doll,4
9817,A,Photo,13
9818,B,Camera,15
9819,-,Apple,23912
9820,B,Python,15
9821,-,Sony,7
9822,C,Fantacy,7
9823,A,Python,15
9824,B,Photo,3
9825,C,Openmpi,14
9826,N,Fantacy,9
9827,A,Photo,15
9828,B,Camera,6
9829,N,Openmpi,37298
9830,N,Fantacy,11
9831,N,Sony,8
9832,C,Doll,7
